branch,back_cagr,back_days_in_market,back_calmar,back_gross_return_percent,forward_cagr,forward_days_in_market,forward_calmar,forward_gross_return_percent
rsi-6-SPXL-<-15-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6653.72753532206,0.023723681969840843,6657718988.9691725,202.4
rsi-6-SPXL-<-16-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6653.72753532206,0.023723681969840843,6657718988.9691725,202.4
rsi-6-SPXL-<-12-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6587.351846851963,0.022470549137760643,6591343300.499074,174.90909090909085
rsi-6-SPXL-<-17-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6577.065359317649,0.02497681480192105,6581056812.964761,151.99999999999994
rsi-6-SPXL-<-18-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6577.065359317649,0.02497681480192105,6581056812.964761,151.99999999999994
rsi-6-SPXL-<-19-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6577.065359317649,0.02497681480192105,6581056812.964761,151.99999999999994
rsi-6-SPXL-<-20-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6577.065359317649,0.02497681480192105,6581056812.964761,151.99999999999994
rsi-6-SPXL-<-21-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6689.801292365153,0.026110601649993608,6693792746.012265,215.00000000000003
rsi-6-SPXL-<-22-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6689.801292365153,0.026110601649993608,6693792746.012265,215.00000000000003
rsi-6-SPXL-<-10-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6587.351846851963,0.022470549137760643,6591343300.499074,174.90909090909085
rsi-6-SPXL-<-1-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6587.351846851963,0.022470549137760643,6591343300.499074,174.90909090909085
rsi-6-SPXL-<-14-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6653.72753532206,0.023723681969840843,6657718988.9691725,202.4
rsi-6-SPXL-<-2-1-TQQQ,1082.3188623519516,0.37451030292426496,1083727311.6477263,100.0,6587.351846851963,0.022470549137760643,6591343300.499074,174.90909090909085
rsi-9-SPXL-<-26-1-TQQQ,1080.9104116477263,0.3751505077898219,1083727310.2392757,100.0,6123.043565235554,0.02157626798032159,6120348048.173356,111.74999999999997
rsi-9-SPXL-<-28-1-TQQQ,1080.9104116477263,0.3751505077898219,1083727310.2392757,100.0,6123.4590265622755,0.022829400812401795,6120348049.973688,130.99999999999997
rsi-13-SPXL-<-29-1-TQQQ,1080.9104116477263,0.37387009805870797,1083727310.2392757,100.0,975.1307432057247,0.014854376671964119,975130743.2057246,225.00000000000006
rsi-9-SPXL-<-27-1-TQQQ,1080.9104116477263,0.3751505077898219,1083727310.2392757,100.0,6123.4590265622755,0.022829400812401795,6120348049.973688,130.99999999999997
rsi-9-SPXL-<-29-1-TQQQ,1080.9104116477263,0.3751505077898219,1083727310.2392757,100.0,6131.163570797187,0.02391165189465288,6128052594.208599,151.99999999999994
rsi-8-SPXL-<-26-1-TQQQ,1080.9198999261419,0.3751809937358008,1083727306.0518765,50.0,6657.046392338134,0.028398931169444405,6665687527.303939,79.91346153846153
rsi-8-SPXL-<-27-1-TQQQ,1080.9198999261419,0.3751809937358008,1083727306.0518765,50.0,6657.461853664856,0.02965206400152461,6665687529.104271,96.2692307692307
rsi-8-SPXL-<-28-1-TQQQ,1080.9198999261419,0.3751809937358008,1083727306.0518765,50.0,6657.461853664856,0.02965206400152461,6665687529.104271,96.2692307692307
rsi-8-SPXL-<-29-1-TQQQ,1080.9198999261419,0.3751809937358008,1083727306.0518765,50.0,6665.166397899768,0.030734315083775693,6673392073.339183,114.11188811188806
rsi-5-SPXL-<-13-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86873.57920086531,0.029755807738808714,86880792013.22148,68.96000000000002
rsi-5-SPXL-<-23-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86983.21882244149,0.03214272741896148,86993527931.09334,76.0
rsi-5-SPXL-<-22-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86983.21882244149,0.03214272741896148,86993527931.09334,76.0
rsi-5-SPXL-<-20-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.48288939397,0.031008940570888918,86880791998.04582,40.80000000000001
rsi-5-SPXL-<-19-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.48288939397,0.031008940570888918,86880791998.04582,40.80000000000001
rsi-5-SPXL-<-18-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.48288939397,0.031008940570888918,86880791998.04582,40.80000000000001
rsi-5-SPXL-<-17-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.48288939397,0.031008940570888918,86880791998.04582,40.80000000000001
rsi-5-SPXL-<-16-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86873.57920086531,0.029755807738808714,86880792013.22148,68.96000000000002
rsi-5-SPXL-<-15-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86873.57920086531,0.029755807738808714,86880792013.22148,68.96000000000002
rsi-5-SPXL-<-14-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86873.57920086531,0.029755807738808714,86880792013.22148,68.96000000000002
rsi-5-SPXL-<-1-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-11-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-12-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-25-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86983.21882244149,0.03214272741896148,86993527931.09334,76.0
rsi-5-SPXL-<-2-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-10-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-9-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-3-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-8-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-7-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-6-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-5-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-4-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86870.89835072069,0.02850267490672852,86880791995.79596,53.60000000000002
rsi-5-SPXL-<-24-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86983.21882244149,0.03214272741896148,86993527931.09334,76.0
rsi-5-SPXL-<-21-1-TQQQ,1080.9297780654945,0.3752515927685941,1083727304.7023048,60.00000000000001,86983.21882244149,0.03214272741896148,86993527931.09334,76.0
rsi-12-SPXL->-20-1-ERY,1531.1819225015026,0.7283661332812074,1030487114.2433554,-62.903273894447345,827.953559744276,0.9312835188856764,51767761.31189101,-57.062705809303125
rsi-12-SPXL->-24-1-ERY,1531.1819225015026,0.7283661332812074,1030487114.2433554,-62.903273894447345,873.5977126416893,0.9242773671426825,51769236.17264301,-54.04472053909885
rsi-12-SPXL->-23-1-ERY,1531.1819225015026,0.7283661332812074,1030487114.2433554,-62.903273894447345,2019.9856684205251,0.928777253221516,51807396.37950449,-52.71183159473223
rsi-12-SPXL->-22-1-ERY,1531.1819225015026,0.7283661332812074,1030487114.2433554,-62.903273894447345,827.953559744276,0.9312835188856764,51767761.31189101,-57.062705809303125
rsi-12-SPXL->-21-1-ERY,1531.1819225015026,0.7283661332812074,1030487114.2433554,-62.903273894447345,827.953559744276,0.9312835188856764,51767761.31189101,-57.062705809303125
rsi-13-SPXL->-20-1-ERY,1650.1769826174122,0.7511611238752115,1017197430.8279642,-70.19008734396664,839.7670945920753,0.9424815685930429,51768256.144642286,-50.372819419604
rsi-13-SPXL->-24-1-ERY,1650.1769826174122,0.7511611238752115,1017197430.8279642,-70.19008734396664,1235.1895944994583,0.9390639335964605,51781246.744587146,-41.16540501924079
rsi-13-SPXL->-23-1-ERY,1650.1769826174122,0.7511611238752115,1017197430.8279642,-70.19008734396664,1221.1622110950764,0.9412284357609627,51780937.53226601,-47.71591491434379
rsi-13-SPXL->-22-1-ERY,1650.1769826174122,0.7511611238752115,1017197430.8279642,-70.19008734396664,839.7670945920753,0.9424815685930429,51768256.144642286,-50.372819419604
rsi-13-SPXL->-21-1-ERY,1650.1769826174122,0.7511611238752115,1017197430.8279642,-70.19008734396664,839.7670945920753,0.9424815685930429,51768256.144642286,-50.372819419604
rsi-14-SPXL->-22-1-SPXS,1077.1946355453283,0.7760032492297937,1013365671.3217391,-81.61415730330445,268.38012912920965,0.9098858689165981,243004013.8190891,-66.89946665058956
rsi-14-SPXL->-24-1-SPXS,1077.1946355453283,0.7760032492297937,1013365671.3217391,-81.61415730330445,334.3042393914967,0.9062973521701865,273794773.92506987,-60.53164383489751
rsi-14-SPXL->-21-1-SPXS,1077.1946355453283,0.7760032492297937,1013365671.3217391,-81.61415730330445,268.38012912920965,0.9098858689165981,243004013.8190891,-66.89946665058956
rsi-14-SPXL->-23-1-SPXS,1077.1946355453283,0.7760032492297937,1013365671.3217391,-81.61415730330445,299.1701649327323,0.9073796032524376,273794049.62261176,-63.78934942312819
rsi-14-SPXL->-20-1-SPXS,1077.1946355453283,0.7760032492297937,1013365671.3217391,-81.61415730330445,268.38012912920965,0.9098858689165981,243004013.8190891,-66.89946665058956
rsi-10-SPXL-<-22-1-TQQQ,928.9293043559834,0.3738396121127291,931746202.9475328,87.5,227.9978277574575,0.014518580471506263,229620830.1175216,104.75000000000003
rsi-10-SPXL-<-23-1-TQQQ,928.9293043559834,0.3738396121127291,931746202.9475328,87.5,198.9253599878411,0.015600831553757346,193945064.81950226,87.68750000000003
rsi-10-SPXL-<-24-1-TQQQ,928.9293043559834,0.3738396121127291,931746202.9475328,87.5,132.54967151774312,0.018107097217917745,117283001.96645376,70.62500000000003
rsi-10-SPXL-<-25-1-TQQQ,928.9293043559834,0.3738396121127291,931746202.9475328,87.5,132.54967151774312,0.018107097217917745,117283001.96645376,70.62500000000003
rsi-10-SPXL-<-21-1-TQQQ,928.9293043559834,0.3738396121127291,931746202.9475328,87.5,227.9978277574575,0.014518580471506263,229620830.1175216,104.75000000000003
rsi-2-SPXL->-98-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-92-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-76-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-89-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-91-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-79-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-77-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-86-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-99-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-83-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-85-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-97-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-80-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-82-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-81-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-93-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-94-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-84-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-96-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-75-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-90-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-87-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-95-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-78-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-2-SPXL->-88-1-TQQQ,921.7576466330148,0.3798698996558926,924524232.133657,122.22222222222223,1756.1701952590904,0.047608634328150504,1777603930.2352178,4.989286807468529
rsi-11-SPXL-<-75-1-ERX,2447.101746889088,0.5802743163090602,922613933.430087,13.581589912970916,2512.5138681129806,0.7252024872080446,1514239136.3355007,4.8069012402705225
rsi-12-SPXL->-18-1-SPXS,952.8202844385132,0.734465247905155,906175912.0315089,-84.35270444540598,62.42627272303492,0.8954932739339408,56485249.29864554,-72.73104034696496
rsi-12-SPXL->-17-1-SPXS,952.8202844385132,0.734465247905155,906175912.0315089,-84.35270444540598,62.42627272303492,0.8954932739339408,56485249.29864554,-72.73104034696496
rsi-12-SPXL->-19-1-SPXS,952.8202844385132,0.734465247905155,906175912.0315089,-84.35270444540598,62.42627272303492,0.8954932739339408,56485249.29864554,-72.73104034696496
rsi-7-SPXL->-27-1-VIXY,1313.5220072608429,0.4915726055475306,884949263.3113016,-73.05389034308381,1748.495255259594,0.7853086626787183,1307447041.6129127,-90.69557466229675
rsi-7-SPXL->-29-1-VIXY,1313.5220072608429,0.4915726055475306,884949263.3113016,-73.05389034308381,1761.7264242012773,0.7831441605142162,1307447248.2856638,-89.60402703597103
rsi-7-SPXL->-28-1-VIXY,1313.5220072608429,0.4915726055475306,884949263.3113016,-73.05389034308381,1748.495255259594,0.7853086626787183,1307447041.6129127,-90.69557466229675
rsi-7-SPXL->-25-1-VIXY,1313.5220072608429,0.4915726055475306,884949263.3113016,-73.05389034308381,1749.593145971782,0.7876440465930495,1307447052.6325243,-90.48057982438921
rsi-7-SPXL->-26-1-VIXY,1313.5220072608429,0.4915726055475306,884949263.3113016,-73.05389034308381,1749.593145971782,0.7876440465930495,1307447052.6325243,-90.48057982438921
rsi-7-SPXL-<-21-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.022652551763372292,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-16-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.022652551763372292,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-19-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.022652551763372292,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-6-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-18-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.022652551763372292,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-4-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-7-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-17-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.022652551763372292,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-8-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-13-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6229.2201190477745,0.02014628609921189,6233211572.694887,90.57500000000005
rsi-7-SPXL-<-9-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-20-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.022652551763372292,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-10-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-5-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-2-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-14-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6229.2201190477745,0.02014628609921189,6233211572.694887,90.57500000000005
rsi-7-SPXL-<-11-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-15-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.022652551763372292,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-12-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-1-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-22-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.022652551763372292,6220735701.125148,73.25000000000001
rsi-7-SPXL-<-3-1-TQQQ,874.6553086995176,0.37383961211272904,876063757.9952923,50.0,6216.7442474780355,0.01889315326713169,6220735701.125148,73.25000000000001
rsi-9-SPXL-<-25-1-TQQQ,873.2468579952923,0.37447981697828603,876063756.5868416,50.0,5774.278060163328,0.01918934830016883,5769297764.994989,87.68750000000003
rsi-9-SPXL-<-22-1-TQQQ,873.2468579952923,0.37447981697828603,876063756.5868416,50.0,5850.940236167739,0.01793621546808863,5845959940.9994,125.22500000000001
rsi-9-SPXL-<-23-1-TQQQ,873.2468579952923,0.37447981697828603,876063756.5868416,50.0,5850.940236167739,0.01793621546808863,5845959940.9994,125.22500000000001
rsi-9-SPXL-<-21-1-TQQQ,873.2468579952923,0.37447981697828603,876063756.5868416,50.0,5850.940236167739,0.01793621546808863,5845959940.9994,125.22500000000001
rsi-9-SPXL-<-24-1-TQQQ,873.2468579952923,0.37447981697828603,876063756.5868416,50.0,5774.278060163328,0.01918934830016883,5769297764.994989,87.68750000000003
rsi-5-SPXL->-23-1-VIXY,1346.1856651612266,0.41452875540927886,863554118.9196647,-45.45439863238037,917.7200320807967,0.7238099601535365,239857945.517339,-89.74515623880949
rsi-5-SPXL->-21-1-VIXY,1346.1856651612266,0.41452875540927886,863554118.9196647,-45.45439863238037,917.1839313671279,0.7250630929856167,239857944.7610067,-90.1786339340289
rsi-5-SPXL->-20-1-VIXY,1346.1856651612266,0.41452875540927886,863554118.9196647,-45.45439863238037,917.1839313671279,0.7250630929856167,239857944.7610067,-90.1786339340289
rsi-5-SPXL->-25-1-VIXY,1346.1856651612266,0.41452875540927886,863554118.9196647,-45.45439863238037,917.7200320807967,0.7238099601535365,239857945.517339,-89.74515623880949
rsi-5-SPXL->-24-1-VIXY,1346.1856651612266,0.41452875540927886,863554118.9196647,-45.45439863238037,917.7200320807967,0.7238099601535365,239857945.517339,-89.74515623880949
rsi-5-SPXL->-22-1-VIXY,1346.1856651612266,0.41452875540927886,863554118.9196647,-45.45439863238037,917.7200320807967,0.7238099601535365,239857945.517339,-89.74515623880949
rsi-5-SPXL->-18-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12295.007601020185,0.7307998374441657,219818495.59188765,-89.32519764413752
rsi-5-SPXL->-12-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-14-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12349.829538370475,0.7320529702762458,219819508.1301449,-86.74702285534035
rsi-5-SPXL->-11-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-1-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-15-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12349.829538370475,0.7320529702762458,219819508.1301449,-86.74702285534035
rsi-5-SPXL->-10-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-8-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-16-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12349.829538370475,0.7320529702762458,219819508.1301449,-86.74702285534035
rsi-5-SPXL->-4-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-5-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-3-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-9-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-2-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-6-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-17-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12295.007601020185,0.7307998374441657,219818495.59188765,-89.32519764413752
rsi-5-SPXL->-7-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12302.30541635218,0.7333061031083259,219818615.73274258,-88.00714199368504
rsi-5-SPXL->-13-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12349.829538370475,0.7320529702762458,219819508.1301449,-86.74702285534035
rsi-5-SPXL->-19-1-VIXY,8072.190938880872,0.41779340258084585,845034136.981305,-44.55555607807845,12294.549533717256,0.7295467046120854,219818495.09882164,-89.73075322889214
rsi-5-SPXL->-26-1-VIXY,1165.2251827585276,0.4071875721890225,827326618.996546,-42.34650724757688,620.200586450282,0.7048922418977993,173145601.46051633,-84.36200492762734
rsi-5-SPXL->-27-1-VIXY,1165.2251827585276,0.4071875721890225,827326618.996546,-42.34650724757688,620.200586450282,0.7048922418977993,173145601.46051633,-84.36200492762734
rsi-5-SPXL->-28-1-VIXY,1165.2251827585276,0.4071875721890225,827326618.996546,-42.34650724757688,620.200586450282,0.7048922418977993,173145601.46051633,-84.36200492762734
rsi-5-SPXL->-29-1-VIXY,1165.2251827585276,0.4071875721890225,827326618.996546,-42.34650724757688,621.4984577127298,0.7016454886510461,173145614.61915275,-83.63729063374896
